"Eigen.1" "Eigen.2" "Eigen.3" "Eigen.4" "Eigen.5" "Eigen.6" "Eigen.7" "Eigen.8" "Eigen.9" "Eigen.10"
"Mormyrops_caballus" -4.86454607806853 3.86398230190227 -3.6041530172897 0.200042200751756 0.445326697161471 2.55324992501098 0.042176549431645 -0.0063526435588161 -0.000566612022485171 0.0472520046778687
"Mormyrops_curtus" -4.8688187746927 3.87166921373161 -3.62245054501378 0.201523950408913 0.452148731748833 2.59840407990387 0.0431125888017482 -0.00656098382895797 -0.000589052153513126 0.0494716977413041
"Mormyrops_engystoma" -4.8688187746927 3.87166921373161 -3.62245054501378 0.201523950408914 0.452148731748834 2.59840407990387 0.0431125888017479 -0.0065609838289577 -0.000589052153513213 0.0494716977413036
"Mormyrops_furcidens" -4.92348967963801 3.96093461006739 -3.79986070292986 0.214600611353543 0.500939816530709 2.90704654402859 0.0490568313289363 -0.00772159917232519 -0.000706229752443356 0.0603981850662879
"Mormyrops_intermedius" -4.92357704800935 3.96107698900248 -3.80014252722717 0.214621334633325 0.501016667466669 2.90753197471075 0.0490661569849756 -0.00772341117898247 -0.000706412220371891 0.0604151573151397
"Mormyrops_lineolatus" -4.92357704800935 3.96107698900248 -3.80014252722717 0.214621334633326 0.501016667466669 2.90753197471075 0.0490661569849757 -0.00772341117898313 -0.000706412220372097 0.0604151573151402
"Mormyrops_mariae" -4.92355272770611 3.96103735556966 -3.80006407651124 0.214615565926737 0.500995274408029 2.90739684469073 0.0490635609798756 -0.00772290676295469 -0.000706361425807539 0.0604104326443834
"Mormyrops_masuianus" -4.92355272770611 3.96103735556966 -3.80006407651124 0.214615565926738 0.500995274408028 2.90739684469073 0.0490635609798757 -0.00772290676295443 -0.000706361425808375 0.060410432644383
"Mormyrops_microstoma" -4.92460401003164 3.96275162501776 -3.8034617013569 0.21486559243114 0.501924275970077 2.91326761565123 0.0491764337527656 -0.00774487166776162 -0.000708575067027977 0.0606164935583369
"Mormyrops_nigricans" -4.92460401003164 3.96275162501776 -3.8034617013569 0.21486559243114 0.501924275970077 2.91326761565123 0.0491764337527652 -0.00774487166776217 -0.000708575067027451 0.0606164935583377
"Mormyrops_oudoti" -4.92471376353919 3.96293054246628 -3.80381609471087 0.214891662474573 0.5020210547397 2.91387907159877 0.0491881854272466 -0.00774715691039282 -0.00070880528891934 0.0606379164812088
"Mormyrops_parvus" -4.92471376353919 3.96293054246628 -3.80381609471087 0.214891662474573 0.502021054739701 2.91387907159877 0.0491881854272469 -0.00774715691039243 -0.000708805288919605 0.0606379164812087
"Mormyrops_sirenoides" -4.92518072087918 3.96369178639224 -3.80532402977779 0.215002593754056 0.502432897018617 2.91648117896396 0.0492381975712491 -0.00775688300017936 -0.00070978515935341 0.0607290999520766
"Mormyrus_bernhardi" -4.92518072087918 3.96369178639224 -3.80532402977778 0.215002593754058 0.502432897018618 2.91648117896396 0.0492381975712484 -0.00775688300017952 -0.000709785159354124 0.0607290999520771
"Mormyrus_casalis" -4.92519313758518 3.96371202767363 -3.80536412247188 0.215005543048455 0.502443845353923 2.91655035109686 0.0492395269916715 -0.00775714151671224 -0.000709811202844012 0.0607315233678157
"Mormyrus_caschive" -4.92519313758519 3.96371202767362 -3.80536412247187 0.215005543048454 0.502443845353924 2.91655035109686 0.0492395269916705 -0.00775714151671188 -0.000709811202843929 0.060731523367815
"Mormyrus_cyaneus" -4.92530210678433 3.96388967884461 -3.80571605872612 0.215031434544866 0.502539982071822 2.9171577818297 0.0492512023302235 -0.00775941229950962 -0.00071003998861358 0.0607528144860779
"Mormyrus_hasselquistii" -4.92530210678433 3.96388967884461 -3.80571605872612 0.215031434544867 0.502539982071823 2.9171577818297 0.0492512023302245 -0.00775941229950979 -0.000710039988614182 0.0607528144860782
"Mormyrus_iriodes" -4.9252911179739 3.96387176502932 -3.80568057513832 0.215028824262077 0.502530291806378 2.91709655763435 0.0492500256413609 -0.00775918347534275 -0.000710016935995477 0.0607506693429216
"Mormyrus_kannume" -4.9252911179739 3.96387176502932 -3.80568057513832 0.215028824262077 0.502530291806379 2.91709655763435 0.0492500256413596 -0.00775918347534326 -0.000710016935995293 0.0607506693429226
"Mormyrus_lacerda" -4.92622160756255 3.96539726206721 -3.80873845082832 0.215255345006379 0.503386220316471 2.92252728483216 0.0493551536286503 -0.00777991237813754 -0.000712120687007191 0.0609478144044463
"Mormyrus_longirostris" -4.92622160756255 3.96539726206721 -3.80873845082832 0.215255345006378 0.503386220316472 2.92252728483216 0.04935515362865 -0.00777991237813741 -0.000712120687008179 0.0609478144044462
"Mormyrus_macrophthalmus" -4.92617866008953 3.96532723336159 -3.80859966955885 0.215245132812902 0.503348280175025 2.92228753021414 0.0493505442313822 -0.00777901545300766 -0.000712030296745574 0.060939400458696
"Mormyrus_niloticus" -4.92651112453671 3.96586938467029 -3.80967428380605 0.215324216352193 0.503642167639267 2.92414480673219 0.0493862551087996 -0.00778596574134572 -0.000712730809834607 0.0610046143606361
"Mormyrus_ovis" -4.92651112453671 3.96586938467029 -3.80967428380606 0.215324216352192 0.503642167639269 2.92414480673219 0.0493862551087991 -0.00778596574134587 -0.000712730809834781 0.0610046143606355
"Mormyrus_subundulatus" -4.92656277530133 3.96595361024383 -3.8098412233009 0.21533650156419 0.503687818858774 2.92443330410671 0.0493918020754539 -0.00778704527968585 -0.000712839612859039 0.0610147430874867
"Mormyrus_tapirus" -4.92656277530133 3.96595361024382 -3.8098412233009 0.21533650156419 0.503687818858775 2.92443330410671 0.0493918020754544 -0.00778704527968504 -0.000712839612858958 0.0610147430874867
"Mormyrus_tenuirostris" -4.92699409482294 3.9666573325961 -3.81123762410229 0.215439332315441 0.504070579530147 2.92685317500053 0.0494383611886265 -0.00779611854294502 -0.000713754722187 0.0610999902052965
"Morone_americana" -4.92731677037383 3.96718359843349 -3.81228107354445 0.215516136275988 0.504356127177597 2.92865794514198 0.0494730690079335 -0.00780287605630745 -0.000714435937008379 0.0611634192348135
"Morone_chrysops" -4.92732770683516 3.96720143479171 -3.81231643677505 0.215518739143912 0.504365803640403 2.92871910305652 0.0494742451118736 -0.00780310502778182 -0.000714459018603355 0.0611655683401999
"Morone_mississippiensis" -4.92735329122831 3.96724316052616 -3.8123991640462 0.21552482817636 0.504388440242951 2.92886217250852 0.0494769964205972 -0.00780364066879153 -0.000714513014113629 0.0611705958029758
"Morone_saxatilis" -4.92735329122831 3.96724316052615 -3.8123991640462 0.21552482817636 0.504388440242952 2.92886217250852 0.0494769964205971 -0.00780364066879124 -0.000714513014113215 0.0611705958029754
"Moxostoma_anisurum" -4.92724604477785 3.96706826158289 -3.81205244301317 0.215499310010215 0.504293590659468 2.92826272286446 0.0494654694871244 -0.0078013968497499 -0.000714286841769982 0.0611495386335677
"Moxostoma_ariommum" -4.92746973749819 3.96743310400696 -3.81277588170625 0.21555256148276 0.504491593528122 2.92951420747048 0.0494895379969169 -0.00780608329989429 -0.000714759296184914 0.0611935314513361
"Moxostoma_austrinum" -4.92755016429728 3.96756427865612 -3.81303597979911 0.215571706761675 0.504562778441463 2.92996413103987 0.0494981908017132 -0.00780776807155315 -0.000714929140606393 0.0612093463985109
"Moxostoma_breviceps" -4.92755016429728 3.96756427865612 -3.81303597979911 0.215571706761676 0.504562778441463 2.92996413103987 0.0494981908017139 -0.00780776807155347 -0.000714929140606561 0.0612093463985111
"Moxostoma_carinatum" -4.92759857407771 3.96764323397652 -3.81319253478169 0.215583230420491 0.504605624811418 2.93023494072459 0.0495033989253619 -0.00780878213090687 -0.000715031369237341 0.061218865324223
"Moxostoma_cervinum" -4.92759857407771 3.96764323397652 -3.81319253478169 0.215583230420491 0.504605624811418 2.9302349407246 0.0495033989253613 -0.00780878213090665 -0.000715031369237168 0.0612188653242223
"Moxostoma_collapsum" -4.93181364754433 3.9745361350894 -3.82693630974762 0.216598195182159 0.508410983281732 2.95433471919997 0.0499684600673854 -0.00789993175884798 -0.000724252656010287 0.0620803927105611
"Moxostoma_congestum" -4.93248655320732 3.97563482832487 -3.82911985784506 0.216759139725461 0.509011477496066 2.95813330277638 0.0500416175570564 -0.0079142155769378 -0.000725694763931446 0.0622148645531745
"Moxostoma_erythrurum" -4.93248655320732 3.97563482832487 -3.82911985784505 0.216759139725461 0.509011477496065 2.95813330277638 0.0500416175570552 -0.00791421557693801 -0.000725694763931726 0.0622148645531744
"Moxostoma_hubbsi" -4.93263479939072 3.9758768837885 -3.8296009411824 0.216794600238214 0.509143791560636 2.95897030315916 0.0500577379018327 -0.00791736319573984 -0.000726012559213633 0.0622444986949975
"Moxostoma_lachneri" -4.93263479939072 3.9758768837885 -3.8296009411824 0.216794600238213 0.509143791560637 2.95897030315916 0.0500577379018339 -0.00791736319574037 -0.000726012559214296 0.0622444986949977
"Moxostoma_macrolepidotum" -4.93273911303659 3.97604720555657 -3.82993945053725 0.216819551498986 0.509236890813763 2.9595592337323 0.050069080428315 -0.00791957788033847 -0.000726236160418682 0.0622653491799297
"Moxostoma_pappillosum" -4.93273911303659 3.97604720555657 -3.82993945053725 0.216819551498986 0.509236890813762 2.9595592337323 0.0500690804283148 -0.00791957788033879 -0.000726236160418836 0.0622653491799302
"Moxostoma_pisolabrum" -4.93273876851987 3.97604664304976 -3.82993833263432 0.216819469101928 0.509236583395673 2.95955728909457 0.0500690429767636 -0.00791957056821667 -0.000726235422194527 0.062265280343458
"Moxostoma_poecilurum" -4.93273876851987 3.97604664304976 -3.82993833263432 0.216819469101928 0.509236583395674 2.95955728909457 0.0500690429767638 -0.00791957056821748 -0.000726235422194903 0.0622652803434584
"Moxostoma_robustum" -4.93285577518631 3.97623859517696 -3.8303236202878 0.216848032471527 0.509344720072655 2.96024370704512 0.0500823407172452 -0.00792219634420309 -0.000726502108025442 0.0622902893864219
"Moxostoma_rupiscartes" -4.93285577518632 3.97623859517696 -3.8303236202878 0.216848032471528 0.509344720072655 2.96024370704512 0.0500823407172455 -0.00792219634420249 -0.000726502108026126 0.0622902893864223
"Moxostoma_valenciennesi" -4.93272969178452 3.97603272483356 -3.82991444538028 0.216817871896015 0.509232177621718 2.95953177274273 0.050068628888937 -0.00791951892295256 -0.000726231781004534 0.0622650811973263
"Mugil_cephalus" -4.93291339347712 3.97633268634079 -3.8305106775195 0.216861822649481 0.509396196797847 2.9605693739917 0.0500886140155453 -0.00792342165453054 -0.000726625841542538 0.0623018293643326
"Mugil_curema" -4.93299869247295 3.97647196609578 -3.83078751216051 0.216882228803929 0.509472345686656 2.96105109240539 0.050097892117385 -0.00792523341429132 -0.000726808771179063 0.0623188880866513
"Mugil_liza" -4.93299869247295 3.97647196609578 -3.83078751216051 0.216882228803929 0.509472345686655 2.96105109240539 0.0500978921173837 -0.00792523341429099 -0.000726808771179513 0.0623188880866516
"Mugilogobius_chulae" -4.93460933673119 3.97910357139392 -3.83602514997229 0.217268611563322 0.510917079718929 2.97019485507884 0.0502741482452239 -0.00795970551495605 -0.00073029225898498 0.0626439931354599
"Mugilogobius_fusculus" -4.93463811051551 3.97915057270203 -3.83611864692802 0.217275506758666 0.510942841665552 2.97035787286651 0.0502772895983577 -0.00796031952443275 -0.000730354285957808 0.0626497801585164
"Mugilogobius_mertoni" -4.93467196255072 3.97920586971494 -3.83622864813317 0.217283619196488 0.510973152350122 2.97054967568794 0.0502809856815762 -0.00796104197756875 -0.000730427268709547 0.0626565894167278
"Mugilogobius_myxodermus" -4.93488545523589 3.97955460717808 -3.83692238005708 0.217334780787056 0.511164306792075 2.9717592782109 0.050304294905094 -0.00796559807072627 -0.000730887526881294 0.0626995311389763
"Mugilogobius_notospilus" -4.93488545523589 3.97955460717808 -3.83692238005708 0.217334780787056 0.511164306792074 2.9717592782109 0.0503042949050933 -0.00796559807072685 -0.000730887526880996 0.0626995311389765
"Mugilogobius_rambaiae" -4.93485336648771 3.97950219147405 -3.83681811473409 0.217327091542195 0.511135578994831 2.97157749430442 0.0503007919729623 -0.00796491340357619 -0.000730818363006294 0.0626930783323318
"Muraenesox_cinereus" -4.93560162842926 3.98072470734647 -3.83925102810751 0.217506558282254 0.511806530031376 2.9758238146834 0.0503826396385745 -0.00798091930709306 -0.000732435699362669 0.0628440114578579
"Myersglanis_blythii" -4.93560162842926 3.98072470734647 -3.83925102810751 0.217506558282254 0.511806530031376 2.9758238146834 0.0503826396385744 -0.00798091930709329 -0.000732435699362523 0.0628440114578576
"Mylesinus_paraschomburgkii" -4.93558979361302 3.98070537276094 -3.83921255570989 0.217503720541392 0.511795923003913 2.9757566880111 0.0503813458785321 -0.00798066634219123 -0.000732410140311719 0.0628416264234744
"Mylesinus_paucisquamatus" -4.93558979361302 3.98070537276094 -3.83921255570989 0.217503720541392 0.511795923003914 2.9757566880111 0.0503813458785327 -0.00798066634219129 -0.000732410140311495 0.0628416264234747
"Mylesinus_schomburgkii" -4.93551100750795 3.98057665673316 -3.83895642168267 0.217484827466985 0.511725298773735 2.97530973450866 0.0503727313163606 -0.00797898187178239 -0.000732239940032427 0.0628257437978265
"Myleus_knerii" -4.93552821403848 3.9806047667029 -3.83901235384079 0.217488952974011 0.511740718571422 2.97540731779014 0.050374612044653 -0.00797934959177096 -0.000732277092980429 0.0628292106522312
"Myleus_micans" -4.93552821403848 3.9806047667029 -3.83901235384079 0.217488952974011 0.511740718571421 2.97540731779014 0.0503746120446529 -0.00797934959177092 -0.000732277092980897 0.0628292106522311
"Myleus_pacu" -4.93552511574213 3.98059970508332 -3.83900228244641 0.217488210117871 0.511737942028255 2.97538974661601 0.0503742733949036 -0.00797928337915935 -0.000732270403136759 0.0628285864034655
"Myleus_setiger" -4.93531749238488 3.98026049509277 -3.83832725242478 0.21743841691581 0.511551797349395 2.97421168967135 0.0503515669500395 -0.00797484317997013 -0.000731821749018732 0.0627867180934729
"Mylocheilus_caurinus" -4.93554484871519 3.98063192773351 -3.83906633633168 0.217492932015426 0.511755565683141 2.97550123870251 0.0503764209348311 -0.00797970279334285 -0.000732312753649219 0.0628325359913354
"Mylochromis_anaphyrmus" -4.93555205526295 3.98064370089088 -3.83908976195904 0.217494659862382 0.511762023745862 2.97554210807393 0.0503772086093884 -0.00797985679825452 -0.000732328313626092 0.0628339879336305
"Mylochromis_balteatus" -4.93555205526295 3.98064370089088 -3.83908976195904 0.217494659862382 0.511762023745862 2.97554210807393 0.0503772086093887 -0.00797985679825441 -0.000732328313626694 0.0628339879336299
"Mylochromis_chekopae" -4.93542482682382 3.98043584467696 -3.83867615401852 0.217464151487994 0.511647983785427 2.97482039836873 0.0503632985790897 -0.00797713692941381 -0.000732053499290835 0.0628083433201367
"Mylochromis_ensatus" -4.93542482682382 3.98043584467696 -3.83867615401852 0.217464151487995 0.511647983785427 2.97482039836873 0.0503632985790908 -0.00797713692941372 -0.000732053499291155 0.0628083433201356
"Mylochromis_epichorialis" -4.93536601166188 3.98033976056838 -3.83848497392199 0.217450050403528 0.511595280361386 2.97448687061122 0.0503568705696912 -0.00797588015921421 -0.000731926522086917 0.0627964948587878
"Mylochromis_ericotaenia" -4.93530752614379 3.98024421258902 -3.83829485055209 0.217436026828143 0.511542862522682 2.97415514394172 0.050350477068497 -0.00797463005905643 -0.00073180021465928 0.0627847085275755
"Mylochromis_formosus" -4.93538774200435 3.98037525736865 -3.8385555889398 0.217455258249284 0.511614739362847 2.97461000635041 0.0503592434632066 -0.00797634399092066 -0.000731973379529604 0.0628008667105494
"Mylochromis_gracilis" -4.93538774200435 3.98037525736865 -3.8385555889398 0.217455258249284 0.511614739362847 2.97461000635041 0.0503592434632045 -0.00797634399092074 -0.00073197337952971 0.0628008667105492
"Mylochromis_guentheri" -4.93544758697613 3.98047302880327 -3.83875014708023 0.217469609388618 0.511668385883457 2.97494951523931 0.0503657871675026 -0.00797762354019104 -0.000732102666757188 0.0628129314849968
"Mylochromis_incola" -4.93548836796904 3.98053965116671 -3.83888270665053 0.217479386732523 0.511704929129595 2.97518077509759 0.050370244189111 -0.00797849495322491 -0.000732190709567014 0.0628211469105197
"Mylochromis_labidodon" -4.93548836796904 3.98053965116671 -3.83888270665053 0.217479386732524 0.511704929129596 2.97518077509759 0.0503702441891119 -0.00797849495322444 -0.00073219070956706 0.0628211469105197
"Mylochromis_lateristriga" -4.93345222096521 3.97721328285539 -3.83226421262385 0.216991220571682 0.509880401263572 2.96363447593526 0.0501477155715272 -0.00793498762737203 -0.00072779498238921 0.0624109754493785
"Mylochromis_melanonotus" -4.93398405475792 3.97808215419661 -3.83399316455038 0.21711875107803 0.5103571116843 2.96665137493982 0.0502058625848316 -0.00794635734070564 -0.000728943776398483 0.0625181767690867
"Mylochromis_melanotaenia" -4.93475816332247 3.97934683845384 -3.83650974616823 0.21730437888901 0.511050993937829 2.97104266804476 0.0502904995244127 -0.00796290679813855 -0.000730615934412728 0.062674216844315
"Mylochromis_mola" -4.93525214907472 3.98015385965583 -3.83811555351101 0.217422823006752 0.511493710592147 2.97384439141325 0.0503444978660766 -0.0079734647676529 -0.000731682681050347 0.0627737592223665
"Mylochromis_mollis" -4.93525214907472 3.98015385965583 -3.83811555351101 0.217422823006752 0.511493710592147 2.97384439141325 0.0503444978660783 -0.00797346476765185 -0.000731682681050355 0.0627737592223653
"Mylochromis_obtusus" -4.93524577951438 3.98014345414614 -3.83809485033669 0.217421296015564 0.511488003736009 2.97380827672212 0.0503438018521478 -0.00797332869302429 -0.000731668933151784 0.0627724764124289
"Mylochromis_plagiotaenia" -4.93524577951438 3.98014345414614 -3.83809485033669 0.217421296015564 0.511488003736009 2.97380827672212 0.050343801852146 -0.00797332869302475 -0.000731668933152048 0.062772476412429
"Mylochromis_semipalatus" -4.93532198124947 3.98026794370318 -3.83834255617361 0.217439566634468 0.511556293857842 2.97424044753177 0.0503521311318067 -0.00797495724389023 -0.000731833475981154 0.0627878304492065
"Mylochromis_sphaerodon" -4.93532198124947 3.98026794370318 -3.83834255617361 0.217439566634469 0.511556293857841 2.97424044753177 0.0503521311318071 -0.00797495724388918 -0.000731833475981289 0.0627878304492064
"Mylochromis_spilostichus" -4.93529744183527 3.98022785540487 -3.83826279524256 0.217433683764799 0.511534307759944 2.97410131304486 0.0503494496909442 -0.00797443300856216 -0.000731780511485934 0.0627828883634194
"Mylopharodon_conocephalus" -4.93538482487937 3.98037061188091 -3.83854684889051 0.217454635409088 0.511612619085358 2.97459690306733 0.0503590012730664 -0.00797630055166773 -0.000731969201550124 0.0628004956882398
"Mylopharyngodon_piceus" -4.9354093092454 3.98041061061368 -3.83862643313506 0.217460505312545 0.511634557346245 2.97473573576691 0.0503616769286197 -0.00797682366756246 -0.000732022053573752 0.0628054273349024
"Myloplus_rubripinnis" -4.9354093092454 3.98041061061368 -3.83862643313506 0.217460505312545 0.511634557346246 2.97473573576692 0.0503616769286202 -0.00797682366756369 -0.000732022053573624 0.0628054273349021
"Mylossoma_acanthogaster" -4.93525673009205 3.9801613675424 -3.83813059260791 0.217423936609711 0.511497913990225 2.97387105450898 0.0503450137857926 -0.00797356640975339 -0.000731692991933482 0.0627747250483207
"Mylossoma_aureum" -4.93582241187133 3.98108560394103 -3.83996999322785 0.217559626057404 0.512005237017122 2.97708186066903 0.0504069037978766 -0.0079856701474905 -0.000732916066743501 0.0628888682461552
"Mylossoma_duriventre" -4.93594633391807 3.98128807085332 -3.84037292915271 0.217589349499184 0.512116364313695 2.97778516977494 0.0504204602445949 -0.00798832128103537 -0.000733183957730334 0.0629138687296513
"Myoglanis_koepckei" -4.9359578549805 3.98130689412222 -3.84041038940954 0.217592112813014 0.512126695319477 2.97785055293183 0.0504217205092371 -0.00798856773750206 -0.000733208861369375 0.0629161928011959
"Myoglanis_potaroensis" -4.9359578549805 3.98130689412222 -3.84041038940955 0.217592112813012 0.512126695319477 2.97785055293183 0.0504217205092394 -0.00798856773750106 -0.000733208861369552 0.0629161928011953
"Myomyrus_macrodon" -4.93596396349656 3.98131687432399 -3.84043025115006 0.217593577949542 0.512132172964435 2.97788522006831 0.0504223887226916 -0.00798869841366357 -0.000733222065824775 0.0629174250782712
"Myomyrus_macrops" -4.93596396349656 3.98131687432398 -3.84043025115006 0.217593577949541 0.512132172964435 2.97788522006831 0.0504223887226903 -0.00798869841366352 -0.000733222065825003 0.0629174250782699
"Myomyrus_pharao" -4.93543075372302 3.98044568939418 -3.83869642119303 0.217465675771217 0.511653960670603 2.97485864622314 0.0503640496527156 -0.00797728903991639 -0.000732069151277788 0.062809829149334
"Myoxocephalus_quadricornis" -4.93543075372302 3.98044568939418 -3.83869642119303 0.217465675771217 0.511653960670602 2.97485864622313 0.0503640496527161 -0.00797728903991535 -0.000732069151278345 0.0628098291493345
"Myoxocephalus_thompsonii" -4.93542556731618 3.98043719860056 -3.83867945185331 0.217464420897689 0.5116492397038 2.97482872351458 0.0503634714286055 -0.00797717541140437 -0.00073205763984405 0.0628087522301892
"Mystacoleucus_argenteus" -4.93543243669125 3.98044842089222 -3.83870178125207 0.21746606788198 0.511655395474883 2.9748676797725 0.0503642222290487 -0.00797732220575618 -0.000732072471247518 0.062810136182633
"Mystacoleucus_atridorsalis" -4.93543243669125 3.98044842089222 -3.83870178125207 0.21746606788198 0.511655395474884 2.9748676797725 0.0503642222290491 -0.00797732220575613 -0.000732072471246826 0.0628101361826327
"Mystacoleucus_chilopterus" -4.93563082884365 3.98077254751203 -3.83934678842415 0.217513646172626 0.511833257281969 2.97599331266662 0.050385918093341 -0.00798156473807845 -0.000732501149731299 0.0628501401357155
"Mystacoleucus_ectypus" -4.93563445912408 3.98077847842076 -3.83935859032281 0.217514516704979 0.511836511376966 2.97601390651387 0.050386315016138 -0.00798164235062342 -0.000732508991718967 0.0628508719255206
"Mystacoleucus_greenwayi" -4.93568193382404 3.98085603937268 -3.83951292852142 0.217525901003192 0.511879066422654 2.97628322005975 0.050391505723675 -0.00798265731775612 -0.00073261154425668 0.0628604417956079
"Mystacoleucus_lepturus" -4.93568193382404 3.98085603937268 -3.83951292852142 0.217525901003192 0.511879066422655 2.97628322005975 0.0503915057236755 -0.00798265731775674 -0.000732611544256428 0.0628604417956081
"Mystacoleucus_marginatus" -4.93539110383663 3.98038089555834 -3.83856741909818 0.217456157325816 0.511618351893684 2.97463324988722 0.0503597039900904 -0.00797643877764261 -0.000731983212004416 0.0628018070276251
"Mystus_albolineatus" -4.93552886949643 3.98060596634607 -3.83901528052001 0.217489192234151 0.511741835500831 2.97541472363085 0.0503747658725427 -0.00797938386326012 -0.000732280781732238 0.062829575050845
"Mystus_armatus" -4.9355817239968 3.98069231466957 -3.83918709722271 0.217501865460237 0.51178920556511 2.97571450485215 0.0503805436577896 -0.00798051356774547 -0.000732394924281538 0.0628402261904583
"Mystus_armiger" -4.9355817239968 3.98069231466957 -3.83918709722271 0.217501865460238 0.51178920556511 2.97571450485215 0.0503805436577889 -0.00798051356774543 -0.000732394924281548 0.0628402261904589
"Mystus_atrifasciatus" -4.87745422699867 3.88541652927346 -3.64824447291814 0.203356334479301 0.458294524276316 2.63618004301261 0.0438029330988971 -0.00668095871970708 -0.000600321044755083 0.0504440874569522
"Mystus_bleekeri" -4.87761400271686 3.88567436535552 -3.64874404510483 0.203392593450827 0.458424363596276 2.63699299412088 0.043818311980479 -0.00668385463652902 -0.000600607559588718 0.0504702738541732
"Mystus_bocourti" -4.87761400271686 3.88567436535552 -3.64874404510483 0.203392593450826 0.458424363596276 2.63699299412088 0.0438183119804787 -0.00668385463652937 -0.000600607559589052 0.0504702738541734
"Mystus_castaneus" -4.88291057434545 3.89424143365705 -3.66542441305961 0.204606738643703 0.46280410247882 2.6644638076487 0.0443395534269499 -0.00678258130190349 -0.000610405860570203 0.0513684856439103
"Mystus_cavasius" -4.88297163855876 3.89434008194181 -3.66561598699602 0.204620661834918 0.462854132023396 2.66477731281209 0.0443454925243978 -0.0067837027436577 -0.00061051697686228 0.0513786556356643
"Mystus_gulio" -4.88297163855876 3.89434008194181 -3.66561598699602 0.204620661834917 0.462854132023395 2.66477731281209 0.0443454925243979 -0.00678370274365744 -0.000610516976862351 0.0513786556356638
"Mystus_horai" -4.88402393278482 3.89604092459332 -3.66892259058471 0.204861131780372 0.463719598980225 2.67020277017189 0.0444483410116176 -0.00680314764378251 -0.000612444947042791 0.0515552283903727
"Mystus_keletius" -4.88402393278482 3.89604092459332 -3.66892259058471 0.204861131780372 0.463719598980225 2.67020277017189 0.0444483410116169 -0.00680314764378296 -0.000612444947042803 0.0515552283903726
"Mystus_leucophasis" -4.88404834774027 3.89608037813474 -3.66899925616193 0.204866705687282 0.463739645835089 2.67032841936256 0.0444507222225447 -0.00680359759729447 -0.000612489547116462 0.0515593119408522
"Mystus_malabaricus" -4.88404834774027 3.89608037813474 -3.66899925616193 0.204866705687282 0.463739645835089 2.67032841936256 0.0444507222225448 -0.00680359759729509 -0.000612489547116403 0.0515593119408528
"Mystus_montanus" -4.88378837444165 3.89566028095828 -3.66818296480396 0.204807359424377 0.463526217695387 2.66899072040452 0.0444253718071244 -0.00679880762811517 -0.000612014770985111 0.0515158429064853
"Mystus_multiradiatus" -4.88393414005319 3.8958958173296 -3.66864059572772 0.204840628538422 0.463645848470674 2.66974050429853 0.044439580030226 -0.00680149200190287 -0.000612280828496711 0.05154020104348
"Mystus_mysticetus" -4.88393414005319 3.8958958173296 -3.66864059572772 0.204840628538423 0.463645848470674 2.66974050429853 0.0444395800302271 -0.00680149200190286 -0.000612280828496544 0.0515402010434799
"Mystus_nigriceps" -4.88799450996624 3.90247405660212 -3.68149260987424 0.205777998235267 0.467044581474356 2.69108442526883 0.0448454179174578 -0.00687867301331823 -0.000619957398117058 0.0522453736171855
"Mystus_oculatus" -4.88799450996624 3.90247405660212 -3.68149260987424 0.205777998235267 0.467044581474355 2.69108442526883 0.0448454179174576 -0.00687867301331763 -0.000619957398117243 0.0522453736171839
"Mystus_pelusius" -4.88924178186253 3.90449213670942 -3.68542455617702 0.206064315278368 0.468078466520422 2.69757081877982 0.0449685454119234 -0.0069020134468742 -0.000622274885559522 0.0524579083603143
"Mystus_pulcher" -4.88924178186253 3.90449213670942 -3.68542455617702 0.206064315278367 0.468078466520423 2.69757081877982 0.0449685454119216 -0.00690201344687486 -0.000622274885559648 0.0524579083603156
"Mystus_rhegma" -4.88927229594365 3.90454151292194 -3.68552077749043 0.206071322732303 0.468103777578548 2.69772962632323 0.0449715603165065 -0.00690258509004469 -0.000622331651168555 0.0524631148770149
"Mystus_rufescens" -4.88946262385711 3.90484940829202 -3.6861204462873 0.206114980021189 0.468261336278659 2.69871798881129 0.0449903176285618 -0.00690613924720751 -0.000622684464646647 0.052495463980768
"Mystus_singaringan" -4.8894626238571 3.90484940829201 -3.6861204462873 0.206114980021189 0.468261336278658 2.69871798881129 0.0449903176285633 -0.0069061392472066 -0.000622684464646739 0.0524954639807683
"Mystus_tengara" -4.88943656672704 3.90480725603877 -3.68603835151034 0.206109003439053 0.468239767857546 2.69858269204838 0.044987749991967 -0.00690565274617017 -0.000622636171679828 0.0524910361300636
"Mystus_vittatus" -4.88784255003273 3.90222835679073 -3.68101459680497 0.205743220037978 0.466919271653561 2.69029866579618 0.044830515554407 -0.00687585292387484 -0.000619677645734094 0.0522197402223535
"Mystus_wolffii" -4.88784255003273 3.90222835679073 -3.68101459680497 0.205743220037978 0.466919271653561 2.69029866579618 0.0448305155544077 -0.00687585292387497 -0.000619677645733629 0.0522197402223528
"Myxocyprinus_asiaticus" -4.8884846705296 3.9032673351103 -3.68303902484156 0.205890640451764 0.467451652597699 2.69363879344342 0.0448939216556923 -0.0068878732509645 -0.000620871198060329 0.0523292038864249
"Myxus_elongatus" -4.88856076236694 3.9033904422725 -3.68327884478009 0.205908102112046 0.467514691799897 2.69403426742216 0.0449014280102664 -0.00688929592277597 -0.00062101244258829 0.0523421561136346
